user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/jony518/,1,113.,"
				146 of 166 people (88%) found this review helpful39 people found this review funny			","r 2, 2014
PRO:+ Best first-person shooter of my childhood, and still it is+ Valve Anti-Cheat+ GameplayCONTRA- Cheating- No AchievmentsCONCLUSION:Oldies but goodies. Nothing to say more.			"
http://steamcommunity.com/id/blad3NnN/,1,"3,00","
				188 of 226 people (83%) found this review helpful67 people found this review funny			","19, 2015
												First of all its my first online game ever. I was very young and i was playing with my friends LAN matches sometimes for fun sometimes with bets the loser treats refreshments. xD This game its the reason that i maked my mum to buy me a PC to playing this game at my home. With the time i learn how to modding on CS 1.6 servers,plugins and more stuffs about PC. After this i learn how to aim on the enemy head, how to fire inside the walls, how to hear someone with his steps and HOW TO FIGHT!!! I have played many FPS(First Person Shooter) Games that they called me hacker of my fast killing.I had so fyckin good and bad moments on that game that i will not forget never.For others its only a game for me it was MY LIFE! This wasnt a review but a little story.SO COUNTER-STRIKE FTW ♥♥♥♥♥♥ES!!			"
http://steamcommunity.com/id/di57inct/,1,"4,33","
				128 of 144 people (89%) found this review helpful			","ry 9, 2014
After 14 years of existence, this legendary game is still in the Steam top 10 most played multiplayers in the world.While earning tons of money based on Counter-Strike sales, Valve shows its appreciation to the players that bought the game by still not maintaining it and treating it like it doesn't even exist. Even more, starting with February 2013, Valve has released a couple of minor updates for Counter-Strike which intentionally created problems for the game(suddenly stopping afterwards) so that the players would be forced to migrate to and buy CS:GO(which currently has and most probably will keep having major problems like fps drops and hit misdetection - problem present on all Source engine based multiplayers since 2004). Congratulations, Valve.Counting the players that migrated to or play the non-Steam version of Counter-Strike, the game still easily classifies itself even today in the top 5 most played multiplayers in the world.			"
http://steamcommunity.com/id/RealMouse/,1,"1,13","
				108 of 118 people (92%) found this review helpful69 people found this review funny			"," 17, 2016
Product received for free
												Pros- No crates which you can waste your money.- You don't pay for the extra maps.- Less Russians.- Less cheaters.- Very alive game (after 16 years).- More than 11, 000 active servers (according to Gametracker). - You don't need actually PC to play this (you can run it on a Calculator).- More mods than games on Steam.- You can spray in the game.- You can buy MP5.- You can use Flashlight and Nightvision.- You can choose a character.- You can play Assassination mod.- You can use Bunnyhop.- You can play CSGO MOD.And other stuff I can't remember....			"
http://steamcommunity.com/id/commandeeer/,1,"4,50","
				121 of 138 people (88%) found this review helpful270 people found this review funny			","er 15, 2016
												I tried it a few times.			"
http://steamcommunity.com/id/birdygurdy/,1,230.,"
				169 of 205 people (82%) found this review helpful258 people found this review funny			"," 2015
												**Joins a CS 1.6 server** ** Filled with people that don't speak english**			"
http://steamcommunity.com/id/PopcornGamingRU/,1,"1,98","
				168 of 207 people (81%) found this review helpful6 people found this review funny			","ry 20, 2014
												Best game ever!!!			"
http://steamcommunity.com/id/pokezao/,1,"6,71","
				89 of 96 people (93%) found this review helpful61 people found this review funny			","er 21, 2016
												It's a nice game...but I think I'll stop playing when i reach 6666,6 hrs.Edit: I can't do it, i must play!!			"
http://steamcommunity.com/id/RoPenguin/,1,56.8,"
				121 of 143 people (85%) found this review helpful232 people found this review funny			",", 2015
												10/10 Would get ""Fire in the hole"" tattooed on my ♥♥♥. Again.			"
http://steamcommunity.com/id/enerji/,1,20.9,"
				81 of 89 people (91%) found this review helpful186 people found this review funny			","r 23, 2015
												>be me>join server to play pub>1 slot left>start ct sideF-F-F-FIRE-F-F-FIRE IN T-FI-F-F-FIRE IN THE H-F-FI-FIRE IN-F-FIRE IN THE HOLE-FIRE-F-F			"
http://steamcommunity.com/id/sn00f/,1,"1,43","
				69 of 74 people (93%) found this review helpful29 people found this review funny			","er 24, 2016
												""The original Counter-Strike is the raw, uncut cocaine of shooters"" - Honest Game Trailers			"
http://steamcommunity.com/id/selene_319/,1,"2,20","
				105 of 117 people (90%) found this review helpful28 people found this review funny			","er 27, 2015
												I only write this because of how nostalgic I feel. The game that gave me my passion for shooters. Hands down, in my opinion, best game made in history. This game, I cannot explain how many emotions it gave me, and thousands or millions of other players. Cs 1.6, please stay alive. Pros- EverythingCons- Nothing			"
http://steamcommunity.com/id/skillless/,1,2.4 ,"
				88 of 94 people (94%) found this review helpful			","y 13, 2014
												""Lock and Load.""""Go go go!""""Fire in the hole!""""The bomb has been planted.""""Counter-terrorists/terrorists Win.""It is uncountable just how many times have these few sentences echoed in cybercafés across the world. For many, days were spent in front of the computer screen, manipulating the WASD keys with left hand and whirling the mouse with the right one. People yell and frown, they cheer and jeer as they team up their cyber-persona and pit them against another team. It doesn’t matter who won, who lost, who managed to kill to most of their opponents and who died the most, as everything will be scrambled up and reset when a new match begins. What is important is that, for those who are a part of the team, this computer game is their reality. These personas within the computer screen are their true identities. This is counter-strike. Originally a modification (mod in short) made for Valve’s critically acclaimed Half-Life, Counter-Strike has gained much prominence since its initial launch. It is one of the first and definitely one of the most critically acclaimed multi-player computer games of all times. It is also the game used for many professional electronic sports competitions, such as ESEA League. Of course, this does not put Counter-Strike as a “professional only” game, as it has been enjoyed by many since its launch.Getting started with Counter-strike is simple. You start off in one of the two teams: Counter-Terrorists or Terrorists. Before the round begins, you will have to purchase your own gun from the market, namely the famous AK47, M4A1, Desert Eagle, MP5, AWP and many more. Do not ask me why the counter-terrorists (namely the police) have to buy their own gun, and that they will have to go out with their lousy default colt pistols. Perhaps the government had some budget cuts and the SWATs have to buy their own guns. No one knows, but at least this will balance up the game. Also, you can equipment such as Highly-Explosive grenades, Flash-bangs (not recommend for beginners), smoke grenades, helmets and kevlars. You can also grab a defuse kit if you are playing on the side of the counter-terrorist, but normally we will steal that from dead teammates. Oh and you will be given a knife for free. Don’t worry about it, as most likely you use it to run instead of anything else.The gameplay is fairly straightforward as well. There are quite a few number of game mods. The most frequently played ones are the Bomb Defusal maps, such as the all-time famous de_dust, the Hostage Rescue maps such as cs_assault, the VIP Escorting maps and the Kill Them All maps, such as the custom fy_iceworld and awp_map. Like all multi-player First Person Shooters, you will need good coordination and communication with your teammates if you want to win. Don’t worry about it though, because if you are new, just stick around and listen to what others have got to say. Just remember, you are not John Rambo, you only have 100 HP, and a stray bullet from a sniper rifle (AWP) will deal more damage than that.As time press on, the mechanism of Counter-Strike became outdate. Of course, the legacy of Counter-Strike continues through its successors such as Counter-Strike: Condition Zero, Counter-Strike: Source, Counter-Strike Online (Asia only) and, the newest of all, Counter-Strike: Global Offensive. Throughout the years, Counter-Strike has evolved to become what it is today while its legend remains. Together with Half-Life and (maybe) Team Fortress Classic, Counter-Strike has not only helped Valve to thrive as a gaming company, but also defined what First Person Shooter should be.			"
http://steamcommunity.com/profiles/76561197991173463/,1,"4,33","
				65 of 71 people (92%) found this review helpful43 people found this review funny			"," 21, 2016
												With only ~4000 hours of playtime (plus a few thousand prior to Steam), i might not be worthy of reviewing this game.So i'll just leave it at: recommended.			"
http://steamcommunity.com/id/VIGONI/,1,"3,69","
				57 of 60 people (95%) found this review helpful39 people found this review funny			","28, 2016
												This game is like an infection, you can't uninstall it.			"
http://steamcommunity.com/id/BuddyTrollsten/,1,"1,72","
				91 of 112 people (81%) found this review helpful150 people found this review funny			","er 11, 2016
												enjoyed the game for only a few minutes...			"
http://steamcommunity.com/id/Ronak47/,1,375.,"
				62 of 69 people (90%) found this review helpful50 people found this review funny			"," 3, 2015
												The First Crush , You Just Cannot Forget Her			"
http://steamcommunity.com/id/mlgproSd1232e34fwaijsk/,1,23.3,"
				57 of 62 people (92%) found this review helpful42 people found this review funny			","y 14, 2016
												-No lag-No russian guy saying ♥♥♥♥ ♥♥♥♥♥-Classic-No expensive skin-No need to rank up-Cheap-lot of great serverRip-No porn spray;(			"
http://steamcommunity.com/id/pwnd_you/,1,99.0,"
				94 of 112 people (84%) found this review helpful8 people found this review funny			","r 31, 2014
												Nice oldschool game! Counter-Strike is very cool game, but now we can play the CS series of games like CS:Source and CS:GO... I can't say which game is better, it's your choice. But i can't forget this game like my childhood, thanks to VaLVE for it!			"
http://steamcommunity.com/id/oazven/,1,668.,"
				233 of 321 people (73%) found this review helpful			","er 25, 2013
												Counter-Strike is a great series. Though the real change they made was in CS:GO, Counter-Strike has been one of my favorite FPS games of all time. If you prefer a fast based shooter, this game isn't for you.Counter-Strike can have exciting moments where it's you VS 5 others, or where you have no defuse kit with only a few seconds left to defuse the bombA comparable version of Counter-Strike's defuse gametype is the Call Of Duty ""Search and Destroy""			"
http://steamcommunity.com/id/MyManShady/,1,6.6 ,"
				84 of 100 people (84%) found this review helpful191 people found this review funny			","er 22, 2016
												*Goes in-game*Sets server requirements*Joins a server*Empty*Joins another server*Cursed at in rapid Spanish*Asks for tips, says ""I play CS:GO""*Gets cursed at some more*Gets a kill*YOU HAVE BEEN KICKED FROM THIS SERVER*			"
